method,model_name,task_name,train_subset_size,num_train_epochs,seed,accuracy,learning_rate,batch_size,max_length,lora_r,lora_alpha,warmup_ratio,bf16,elapsed_seconds,total_parameters,trainable_parameters,trainable_percentage
lora,bert-base-uncased,rte,320,2,11,0.5487364620938628,0.0002,16,128,8,16,0.1,True,0.9,109780228,296450,0.27
lora,bert-base-uncased,rte,320,2,17,0.4729241877256318,0.0002,16,128,8,16,0.1,True,0.9,109780228,296450,0.27
lora,bert-base-uncased,rte,320,2,23,0.5667870036101083,0.0002,16,128,8,16,0.1,True,0.9,109780228,296450,0.27
lora,bert-base-uncased,rte,1280,2,11,0.5703971119133574,0.0002,16,128,8,16,0.1,True,3.6,109780228,296450,0.27
lora,bert-base-uncased,rte,1280,2,17,0.5451263537906137,0.0002,16,128,8,16,0.1,True,3.7,109780228,296450,0.27
lora,bert-base-uncased,rte,1280,2,23,0.5451263537906137,0.0002,16,128,8,16,0.1,True,3.4,109780228,296450,0.27
lora,bert-base-uncased,rte,80,5,11,0.4693140794223827,0.0002,16,128,8,16,0.1,True,0.6,109780228,296450,0.27
lora,bert-base-uncased,rte,80,5,17,0.4693140794223827,0.0002,16,128,8,16,0.1,True,0.6,109780228,296450,0.27
lora,bert-base-uncased,rte,80,5,23,0.4259927797833935,0.0002,16,128,8,16,0.1,True,0.6,109780228,296450,0.27
lora,bert-base-uncased,rte,320,5,11,0.5667870036101083,0.0002,16,128,8,16,0.1,True,2.2,109780228,296450,0.27
lora,bert-base-uncased,rte,320,5,17,0.48014440433212996,0.0002,16,128,8,16,0.1,True,2.2,109780228,296450,0.27
lora,bert-base-uncased,rte,320,5,23,0.516245487364621,0.0002,16,128,8,16,0.1,True,3.0,109780228,296450,0.27
lora,bert-base-uncased,rte,1280,5,11,0.5631768953068592,0.0002,16,128,8,16,0.1,True,8.4,109780228,296450,0.27
lora,bert-base-uncased,rte,1280,5,17,0.6064981949458483,0.0002,16,128,8,16,0.1,True,8.6,109780228,296450,0.27
lora,bert-base-uncased,rte,1280,5,23,0.6173285198555957,0.0002,16,128,8,16,0.1,True,8.5,109780228,296450,0.27
lora,bert-base-uncased,rte,80,10,11,0.5306859205776173,0.0002,16,128,8,16,0.1,True,1.1,109780228,296450,0.27
lora,bert-base-uncased,rte,80,10,17,0.4548736462093863,0.0002,16,128,8,16,0.1,True,1.1,109780228,296450,0.27
lora,bert-base-uncased,rte,80,10,23,0.47653429602888087,0.0002,16,128,8,16,0.1,True,1.1,109780228,296450,0.27
lora,bert-base-uncased,rte,320,10,11,0.555956678700361,0.0002,16,128,8,16,0.1,True,6.0,109780228,296450,0.27
lora,bert-base-uncased,rte,320,10,17,0.5523465703971119,0.0002,16,128,8,16,0.1,True,6.1,109780228,296450,0.27
lora,bert-base-uncased,rte,320,10,23,0.5992779783393501,0.0002,16,128,8,16,0.1,True,5.0,109780228,296450,0.27
lora,bert-base-uncased,rte,1280,10,11,0.7075812274368231,0.0002,16,128,8,16,0.1,True,17.5,109780228,296450,0.27
lora,bert-base-uncased,rte,1280,10,17,0.6642599277978339,0.0002,16,128,8,16,0.1,True,16.5,109780228,296450,0.27
lora,bert-base-uncased,rte,1280,10,23,0.6787003610108303,0.0002,16,128,8,16,0.1,True,19.5,109780228,296450,0.27
bitfit,bert-base-uncased,sst2,80,1,11,0.48394495412844035,0.0002,16,128,,,0.1,True,0.3,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,80,1,17,0.48623853211009177,0.0002,16,128,,,0.1,True,0.4,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,80,1,23,0.481651376146789,0.0002,16,128,,,0.1,True,0.3,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,1,11,0.5091743119266054,0.0002,16,128,,,0.1,True,0.5,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,1,17,0.5126146788990825,0.0002,16,128,,,0.1,True,0.5,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,1,23,0.5091743119266054,0.0002,16,128,,,0.1,True,0.5,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,1,11,0.5114678899082569,0.0002,16,128,,,0.1,True,1.7,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,1,17,0.551605504587156,0.0002,16,128,,,0.1,True,1.5,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,1,23,0.5091743119266054,0.0002,16,128,,,0.1,True,1.5,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,80,2,11,0.4713302752293578,0.0002,16,128,,,0.1,True,0.3,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,80,2,17,0.5126146788990825,0.0002,16,128,,,0.1,True,0.4,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,80,2,23,0.4896788990825688,0.0002,16,128,,,0.1,True,0.3,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,2,11,0.5091743119266054,0.0002,16,128,,,0.1,True,0.8,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,2,17,0.5091743119266054,0.0002,16,128,,,0.1,True,0.8,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,2,23,0.5321100917431193,0.0002,16,128,,,0.1,True,0.9,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,2,11,0.5103211009174312,0.0002,16,128,,,0.1,True,2.8,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,2,17,0.5447247706422018,0.0002,16,128,,,0.1,True,2.5,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,2,23,0.5160550458715596,0.0002,16,128,,,0.1,True,2.5,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,80,5,11,0.5011467889908257,0.0002,16,128,,,0.1,True,0.6,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,80,5,17,0.5080275229357798,0.0002,16,128,,,0.1,True,0.6,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,80,5,23,0.5011467889908257,0.0002,16,128,,,0.1,True,0.5,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,5,11,0.5103211009174312,0.0002,16,128,,,0.1,True,1.8,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,5,17,0.5137614678899083,0.0002,16,128,,,0.1,True,1.7,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,5,23,0.5091743119266054,0.0002,16,128,,,0.1,True,1.7,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,5,11,0.5825688073394495,0.0002,16,128,,,0.1,True,6.2,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,5,17,0.6525229357798165,0.0002,16,128,,,0.1,True,6.7,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,5,23,0.6192660550458715,0.0002,16,128,,,0.1,True,5.8,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,80,10,11,0.5194954128440367,0.0002,16,128,,,0.1,True,1.3,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,80,10,17,0.5034403669724771,0.0002,16,128,,,0.1,True,1.1,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,80,10,23,0.5034403669724771,0.0002,16,128,,,0.1,True,0.9,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,10,11,0.5103211009174312,0.0002,16,128,,,0.1,True,3.1,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,10,17,0.518348623853211,0.0002,16,128,,,0.1,True,3.2,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,320,10,23,0.5172018348623854,0.0002,16,128,,,0.1,True,3.1,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,10,11,0.8520642201834863,0.0002,16,128,,,0.1,True,14.0,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,10,17,0.8497706422018348,0.0002,16,128,,,0.1,True,12.4,109483778,104450,0.0954
bitfit,bert-base-uncased,sst2,1280,10,23,0.8188073394495413,0.0002,16,128,,,0.1,True,11.8,109483778,104450,0.0954
full_ft,bert-base-uncased,sst2,80,1,11,0.481651376146789,2e-05,16,128,,,0.1,True,0.7,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,80,1,17,0.4782110091743119,2e-05,16,128,,,0.1,True,0.3,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,80,1,23,0.4827981651376147,2e-05,16,128,,,0.1,True,0.4,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,1,11,0.4827981651376147,2e-05,16,128,,,0.1,True,0.6,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,1,17,0.481651376146789,2e-05,16,128,,,0.1,True,0.6,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,1,23,0.4805045871559633,2e-05,16,128,,,0.1,True,0.7,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,1,11,0.4919724770642202,2e-05,16,128,,,0.1,True,1.8,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,1,17,0.4793577981651376,2e-05,16,128,,,0.1,True,1.8,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,1,23,0.47706422018348627,2e-05,16,128,,,0.1,True,1.8,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,80,2,11,0.4827981651376147,2e-05,16,128,,,0.1,True,0.4,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,80,2,17,0.4793577981651376,2e-05,16,128,,,0.1,True,0.4,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,80,2,23,0.4793577981651376,2e-05,16,128,,,0.1,True,0.4,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,2,11,0.4782110091743119,2e-05,16,128,,,0.1,True,1.1,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,2,17,0.4782110091743119,2e-05,16,128,,,0.1,True,1.1,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,2,23,0.4873853211009174,2e-05,16,128,,,0.1,True,1.1,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,2,11,0.5149082568807339,2e-05,16,128,,,0.1,True,3.6,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,2,17,0.5022935779816514,2e-05,16,128,,,0.1,True,4.2,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,2,23,0.5160550458715596,2e-05,16,128,,,0.1,True,3.9,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,80,5,11,0.4805045871559633,2e-05,16,128,,,0.1,True,0.7,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,80,5,17,0.4827981651376147,2e-05,16,128,,,0.1,True,0.7,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,80,5,23,0.48394495412844035,2e-05,16,128,,,0.1,True,0.7,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,5,11,0.4954128440366973,2e-05,16,128,,,0.1,True,2.3,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,5,17,0.4954128440366973,2e-05,16,128,,,0.1,True,2.3,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,5,23,0.4908256880733945,2e-05,16,128,,,0.1,True,2.6,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,5,11,0.6938073394495413,2e-05,16,128,,,0.1,True,8.6,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,5,17,0.6215596330275229,2e-05,16,128,,,0.1,True,8.2,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,5,23,0.7339449541284404,2e-05,16,128,,,0.1,True,8.4,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,80,10,11,0.48394495412844035,2e-05,16,128,,,0.1,True,1.5,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,80,10,17,0.48853211009174313,2e-05,16,128,,,0.1,True,1.4,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,80,10,23,0.4827981651376147,2e-05,16,128,,,0.1,True,1.5,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,10,11,0.5779816513761468,2e-05,16,128,,,0.1,True,5.0,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,10,17,0.6123853211009175,2e-05,16,128,,,0.1,True,4.5,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,320,10,23,0.5871559633027523,2e-05,16,128,,,0.1,True,4.3,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,10,11,0.8130733944954128,2e-05,16,128,,,0.1,True,16.8,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,10,17,0.8176605504587156,2e-05,16,128,,,0.1,True,17.3,109483778,109483778,100.0
full_ft,bert-base-uncased,sst2,1280,10,23,0.8405963302752294,2e-05,16,128,,,0.1,True,17.0,109483778,109483778,100.0
ia3,bert-base-uncased,sst2,80,1,11,0.48853211009174313,0.0002,16,128,,,0.1,True,0.3,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,80,1,17,0.4736238532110092,0.0002,16,128,,,0.1,True,0.4,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,80,1,23,0.4793577981651376,0.0002,16,128,,,0.1,True,0.3,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,1,11,0.5022935779816514,0.0002,16,128,,,0.1,True,0.6,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,1,17,0.5068807339449541,0.0002,16,128,,,0.1,True,0.6,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,1,23,0.5,0.0002,16,128,,,0.1,True,0.6,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,1,11,0.5160550458715596,0.0002,16,128,,,0.1,True,1.8,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,1,17,0.5091743119266054,0.0002,16,128,,,0.1,True,1.7,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,1,23,0.5034403669724771,0.0002,16,128,,,0.1,True,1.7,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,80,2,11,0.48394495412844035,0.0002,16,128,,,0.1,True,0.5,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,80,2,17,0.5114678899082569,0.0002,16,128,,,0.1,True,0.5,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,80,2,23,0.49770642201834864,0.0002,16,128,,,0.1,True,0.4,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,2,11,0.5080275229357798,0.0002,16,128,,,0.1,True,1.0,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,2,17,0.4919724770642202,0.0002,16,128,,,0.1,True,1.0,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,2,23,0.5,0.0002,16,128,,,0.1,True,1.0,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,2,11,0.5080275229357798,0.0002,16,128,,,0.1,True,4.2,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,2,17,0.5068807339449541,0.0002,16,128,,,0.1,True,4.2,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,2,23,0.5137614678899083,0.0002,16,128,,,0.1,True,4.0,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,80,5,11,0.49655963302752293,0.0002,16,128,,,0.1,True,0.7,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,80,5,17,0.5068807339449541,0.0002,16,128,,,0.1,True,0.7,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,80,5,23,0.5011467889908257,0.0002,16,128,,,0.1,True,0.7,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,5,11,0.5057339449541285,0.0002,16,128,,,0.1,True,2.1,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,5,17,0.5057339449541285,0.0002,16,128,,,0.1,True,2.0,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,5,23,0.5057339449541285,0.0002,16,128,,,0.1,True,2.3,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,5,11,0.518348623853211,0.0002,16,128,,,0.1,True,7.5,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,5,17,0.5837155963302753,0.0002,16,128,,,0.1,True,7.6,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,5,23,0.5263761467889908,0.0002,16,128,,,0.1,True,7.5,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,80,10,11,0.5045871559633027,0.0002,16,128,,,0.1,True,1.3,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,80,10,17,0.5057339449541285,0.0002,16,128,,,0.1,True,1.4,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,80,10,23,0.5057339449541285,0.0002,16,128,,,0.1,True,1.2,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,10,11,0.5057339449541285,0.0002,16,128,,,0.1,True,4.6,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,10,17,0.5126146788990825,0.0002,16,128,,,0.1,True,4.2,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,320,10,23,0.5344036697247706,0.0002,16,128,,,0.1,True,3.9,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,10,11,0.536697247706422,0.0002,16,128,,,0.1,True,14.5,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,10,17,0.6192660550458715,0.0002,16,128,,,0.1,True,16.5,109512964,29186,0.0267
ia3,bert-base-uncased,sst2,1280,10,23,0.591743119266055,0.0002,16,128,,,0.1,True,14.8,109512964,29186,0.0267
lora,bert-base-uncased,sst2,80,1,11,0.47706422018348627,0.0002,16,128,8,16,0.1,True,0.4,109780228,296450,0.27
lora,bert-base-uncased,sst2,80,1,17,0.46788990825688076,0.0002,16,128,8,16,0.1,True,0.4,109780228,296450,0.27
lora,bert-base-uncased,sst2,80,1,23,0.4713302752293578,0.0002,16,128,8,16,0.1,True,0.4,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,1,11,0.5091743119266054,0.0002,16,128,8,16,0.1,True,1.1,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,1,17,0.5091743119266054,0.0002,16,128,8,16,0.1,True,0.7,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,1,23,0.5412844036697247,0.0002,16,128,8,16,0.1,True,0.7,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,1,11,0.5825688073394495,0.0002,16,128,8,16,0.1,True,1.9,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,1,17,0.518348623853211,0.0002,16,128,8,16,0.1,True,2.2,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,1,23,0.5091743119266054,0.0002,16,128,8,16,0.1,True,2.5,109780228,296450,0.27
lora,bert-base-uncased,sst2,80,2,11,0.5011467889908257,0.0002,16,128,8,16,0.1,True,0.5,109780228,296450,0.27
lora,bert-base-uncased,sst2,80,2,17,0.5034403669724771,0.0002,16,128,8,16,0.1,True,0.6,109780228,296450,0.27
lora,bert-base-uncased,sst2,80,2,23,0.48623853211009177,0.0002,16,128,8,16,0.1,True,0.5,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,2,11,0.5091743119266054,0.0002,16,128,8,16,0.1,True,1.1,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,2,17,0.5091743119266054,0.0002,16,128,8,16,0.1,True,1.1,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,2,23,0.5091743119266054,0.0002,16,128,8,16,0.1,True,1.2,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,2,11,0.7844036697247706,0.0002,16,128,8,16,0.1,True,4.5,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,2,17,0.8176605504587156,0.0002,16,128,8,16,0.1,True,3.9,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,2,23,0.7844036697247706,0.0002,16,128,8,16,0.1,True,3.6,109780228,296450,0.27
lora,bert-base-uncased,sst2,80,5,11,0.4988532110091743,0.0002,16,128,8,16,0.1,True,0.8,109780228,296450,0.27
lora,bert-base-uncased,sst2,80,5,17,0.5080275229357798,0.0002,16,128,8,16,0.1,True,0.8,109780228,296450,0.27
lora,bert-base-uncased,sst2,80,5,23,0.5149082568807339,0.0002,16,128,8,16,0.1,True,0.8,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,5,11,0.5091743119266054,0.0002,16,128,8,16,0.1,True,2.8,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,5,17,0.536697247706422,0.0002,16,128,8,16,0.1,True,2.7,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,5,23,0.5355504587155964,0.0002,16,128,8,16,0.1,True,2.6,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,5,11,0.8681192660550459,0.0002,16,128,8,16,0.1,True,8.6,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,5,17,0.8704128440366973,0.0002,16,128,8,16,0.1,True,8.8,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,5,23,0.8314220183486238,0.0002,16,128,8,16,0.1,True,9.2,109780228,296450,0.27
lora,bert-base-uncased,sst2,80,10,11,0.5045871559633027,0.0002,16,128,8,16,0.1,True,1.8,109780228,296450,0.27
lora,bert-base-uncased,sst2,80,10,17,0.5068807339449541,0.0002,16,128,8,16,0.1,True,1.3,109780228,296450,0.27
lora,bert-base-uncased,sst2,80,10,23,0.5011467889908257,0.0002,16,128,8,16,0.1,True,1.3,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,10,11,0.8188073394495413,0.0002,16,128,8,16,0.1,True,4.4,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,10,17,0.8337155963302753,0.0002,16,128,8,16,0.1,True,4.5,109780228,296450,0.27
lora,bert-base-uncased,sst2,320,10,23,0.7947247706422018,0.0002,16,128,8,16,0.1,True,4.5,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,10,11,0.875,0.0002,16,128,8,16,0.1,True,16.7,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,10,17,0.8887614678899083,0.0002,16,128,8,16,0.1,True,18.7,109780228,296450,0.27
lora,bert-base-uncased,sst2,1280,10,23,0.8509174311926605,0.0002,16,128,8,16,0.1,True,16.8,109780228,296450,0.27
bitfit,roberta-base,mrpc,80,1,11,0.6838235294117647,0.0002,16,128,,,0.1,True,0.2,124647170,694274,0.557
bitfit,roberta-base,mrpc,80,1,17,0.6838235294117647,0.0002,16,128,,,0.1,True,0.2,124647170,694274,0.557
bitfit,roberta-base,mrpc,80,1,23,0.6838235294117647,0.0002,16,128,,,0.1,True,0.2,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,1,11,0.6838235294117647,0.0002,16,128,,,0.1,True,0.4,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,1,17,0.6838235294117647,0.0002,16,128,,,0.1,True,0.4,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,1,23,0.6838235294117647,0.0002,16,128,,,0.1,True,0.5,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,1,11,0.6838235294117647,0.0002,16,128,,,0.1,True,1.3,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,1,17,0.6838235294117647,0.0002,16,128,,,0.1,True,1.3,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,1,23,0.6838235294117647,0.0002,16,128,,,0.1,True,1.7,124647170,694274,0.557
bitfit,roberta-base,mrpc,80,2,11,0.6838235294117647,0.0002,16,128,,,0.1,True,0.3,124647170,694274,0.557
bitfit,roberta-base,mrpc,80,2,17,0.6838235294117647,0.0002,16,128,,,0.1,True,0.3,124647170,694274,0.557
bitfit,roberta-base,mrpc,80,2,23,0.6838235294117647,0.0002,16,128,,,0.1,True,0.2,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,2,11,0.6838235294117647,0.0002,16,128,,,0.1,True,0.7,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,2,17,0.6838235294117647,0.0002,16,128,,,0.1,True,0.8,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,2,23,0.6838235294117647,0.0002,16,128,,,0.1,True,0.7,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,2,11,0.6838235294117647,0.0002,16,128,,,0.1,True,3.2,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,2,17,0.6838235294117647,0.0002,16,128,,,0.1,True,2.8,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,2,23,0.6838235294117647,0.0002,16,128,,,0.1,True,3.0,124647170,694274,0.557
bitfit,roberta-base,mrpc,80,5,11,0.6838235294117647,0.0002,16,128,,,0.1,True,0.5,124647170,694274,0.557
bitfit,roberta-base,mrpc,80,5,17,0.6838235294117647,0.0002,16,128,,,0.1,True,0.5,124647170,694274,0.557
bitfit,roberta-base,mrpc,80,5,23,0.6838235294117647,0.0002,16,128,,,0.1,True,0.5,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,5,11,0.6838235294117647,0.0002,16,128,,,0.1,True,2.0,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,5,17,0.6838235294117647,0.0002,16,128,,,0.1,True,1.6,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,5,23,0.6838235294117647,0.0002,16,128,,,0.1,True,1.6,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,5,11,0.6985294117647058,0.0002,16,128,,,0.1,True,5.9,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,5,17,0.6985294117647058,0.0002,16,128,,,0.1,True,6.0,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,5,23,0.7009803921568627,0.0002,16,128,,,0.1,True,6.1,124647170,694274,0.557
bitfit,roberta-base,mrpc,80,10,11,0.6838235294117647,0.0002,16,128,,,0.1,True,0.8,124647170,694274,0.557
bitfit,roberta-base,mrpc,80,10,17,0.6838235294117647,0.0002,16,128,,,0.1,True,0.8,124647170,694274,0.557
bitfit,roberta-base,mrpc,80,10,23,0.6838235294117647,0.0002,16,128,,,0.1,True,0.8,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,10,11,0.6838235294117647,0.0002,16,128,,,0.1,True,3.0,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,10,17,0.6838235294117647,0.0002,16,128,,,0.1,True,3.0,124647170,694274,0.557
bitfit,roberta-base,mrpc,320,10,23,0.6838235294117647,0.0002,16,128,,,0.1,True,3.0,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,10,11,0.7401960784313726,0.0002,16,128,,,0.1,True,13.3,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,10,17,0.7598039215686274,0.0002,16,128,,,0.1,True,11.8,124647170,694274,0.557
bitfit,roberta-base,mrpc,1280,10,23,0.7475490196078431,0.0002,16,128,,,0.1,True,14.3,124647170,694274,0.557
full_ft,roberta-base,mrpc,80,1,11,0.3161764705882353,2e-05,16,128,,,0.1,True,0.2,124647170,124647170,100.0
full_ft,roberta-base,mrpc,80,1,17,0.3161764705882353,2e-05,16,128,,,0.1,True,0.2,124647170,124647170,100.0
full_ft,roberta-base,mrpc,80,1,23,0.3161764705882353,2e-05,16,128,,,0.1,True,0.2,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,1,11,0.3161764705882353,2e-05,16,128,,,0.1,True,0.5,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,1,17,0.3161764705882353,2e-05,16,128,,,0.1,True,0.5,124647170,124647170,100.0
full_ft,roberta-base,mrpc,320,1,23,0.3161764705882353,2e-05,16,128,,,0.1,True,0.6,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,1,11,0.6838235294117647,2e-05,16,128,,,0.1,True,1.8,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,1,17,0.6838235294117647,2e-05,16,128,,,0.1,True,1.8,124647170,124647170,100.0
full_ft,roberta-base,mrpc,1280,1,23,0.6838235294117647,2e-05,16,128,,,0.1,True,2.2,124647170,124647170,100.0
